Model,Labels,lr,loss_function,dense_weight_alpha,batch size,data_augmentation,snippet_duration_s,oversampling,oversampling_tolerance,oversampling_ratio,oversampling_method,R2,ME,MAE,MSE,RMSE,Wonder MAE,Transcendence MAE,Nostalgia MAE,Tenderness MAE,Peacfulness MAE,Joy MAE,Power MAE,Tension MAE,Sadness MAE,Wonder RMSE,Transcendence RMSE,Nostalgia RMSE,Tenderness RMSE,Peacfulness RMSE,Joy RMSE,Power RMSE,Tension RMSE,Sadness RMSE
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,1,29.98575963718821,True,0.5,1,density_oversampling_augmentation,0.3600213363962691,0.3221431374549866,4.57344913482666,38.77700805664063,6.006613731384277,4.984437942504883,2.8769302368164062,4.99504280090332,4.363311290740967,5.817282676696777,6.824984550476074,4.932794570922852,4.484340667724609,1.881916165351868,6.306209564208984,3.593033790588379,6.320294380187988,5.150598049163818,6.7879815101623535,8.438329696655273,7.390053272247314,6.935492515563965,3.1375293731689453
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,1,29.98575963718821,True,0.5,1,density_oversampling_augmentation_V2,0.2539717195494101,0.7357767224311829,5.006137847900391,43.35822677612305,6.411688804626465,5.0281853675842285,3.4258337020874023,5.822265625,4.97080135345459,6.224925994873047,6.849425315856934,5.32346248626709,4.469484806060791,2.940858602523804,6.156854152679443,4.20538854598999,7.175531387329102,5.874026775360107,7.158346652984619,8.673232078552246,7.646020889282227,7.023477077484131,3.792318344116211
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,1,29.98575963718821,True,0.5,1,non_average_density_oversampling_augmentation,0.3667175951803053,-0.1103371754288673,4.529255390167236,37.409549713134766,5.915555953979492,4.815218448638916,3.247973680496216,4.627950191497803,3.6292917728424072,5.567405223846436,7.119654178619385,5.261439800262451,4.360836029052734,2.133530378341675,6.174497127532959,4.056827068328857,5.704011917114258,4.780061721801758,6.736363410949707,8.568044662475586,7.543257713317871,6.288750648498535,3.3881874084472656
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,2,29.98575963718821,True,0.5,1,density_oversampling_augmentation,0.3110230481832191,0.195997804403305,4.648771286010742,40.60810089111328,6.158407688140869,5.259429454803467,2.865439414978028,5.314003944396973,4.557953357696533,5.182644367218018,6.458060264587402,5.301528930664063,4.375394344329834,2.524491548538208,6.432056903839111,3.5743343830108643,6.793314933776856,5.36778450012207,6.202606201171875,8.56039047241211,8.057104110717773,6.834144592285156,3.6039326190948486
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,2,29.98575963718821,True,0.5,1,density_oversampling_augmentation_V2,0.3866160170243051,-0.2383471131324768,4.37372350692749,36.20321273803711,5.80177116394043,4.724008083343506,3.178046941757202,4.305127143859863,3.8438994884490967,5.169918060302734,6.146995067596436,5.319430828094482,4.3778462409973145,2.2982351779937744,6.023697376251221,3.70361065864563,5.6810503005981445,4.63132381439209,6.004500865936279,7.950902462005615,8.063419342041016,6.843283653259277,3.3141562938690186
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,2,29.98575963718821,True,0.5,1,non_average_density_oversampling_augmentation,0.3475218709608534,0.0558032728731632,4.569149017333984,38.5390739440918,5.994582176208496,4.835019111633301,3.010735988616944,4.514950752258301,3.710179567337036,5.80402421951294,6.827513694763184,5.571385860443115,4.26928186416626,2.579249620437622,6.119863986968994,3.8170769214630127,5.684128761291504,4.733803749084473,6.9137282371521,8.406740188598633,7.9957275390625,6.699748516082764,3.5804214477539062
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,4,29.98575963718821,True,0.5,1,density_oversampling_augmentation,0.3045097755032019,0.388443261384964,4.712867259979248,40.99961853027344,6.208444595336914,4.802951812744141,3.2725112438201904,5.174736499786377,4.329304218292236,5.742340564727783,6.677669048309326,5.14017391204834,4.707085132598877,2.569035053253174,6.103935718536377,3.860839366912842,6.60772180557251,5.434792518615723,6.853558540344238,8.500429153442383,7.836541175842285,7.06850528717041,3.6096792221069336
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,4,29.98575963718821,True,0.5,1,density_oversampling_augmentation_V2,0.3303800522809738,0.2714666724205017,4.71120023727417,40.063697814941406,6.098796844482422,4.958034992218018,3.198115110397339,4.910947799682617,3.958082914352417,5.582079887390137,7.244580268859863,5.538562297821045,4.61802339553833,2.3923778533935547,6.169262409210205,3.866269826889038,6.218860626220703,4.850052833557129,6.51475191116333,9.029638290405272,7.957246780395508,6.754476070404053,3.528614044189453
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,4,29.98575963718821,True,0.5,1,non_average_density_oversampling_augmentation,0.2460281324444368,-0.248618945479393,4.9408860206604,43.95610046386719,6.4127960205078125,4.881226062774658,3.461719036102295,4.888767719268799,4.246814727783203,5.993364334106445,7.562284469604492,6.07063102722168,4.72489070892334,2.63827919960022,6.205984115600586,4.057621479034424,6.079213619232178,5.40644645690918,7.326406478881836,9.39557933807373,8.340587615966797,6.770766735076904,4.132559299468994
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,8,29.98575963718821,True,0.5,1,density_oversampling_augmentation,0.3359640478746669,0.4978605508804321,4.675780296325684,40.02626037597656,6.092123031616211,4.975823879241943,3.318542718887329,5.014764785766602,4.080909729003906,5.270999908447266,7.206310272216797,5.258296966552734,4.534414291381836,2.421960830688477,6.137480735778809,4.00622034072876,6.4339375495910645,4.864701747894287,6.27659273147583,9.079150199890137,7.674669742584228,7.062688827514648,3.293666124343872
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,8,29.98575963718821,True,0.5,1,density_oversampling_augmentation_V2,0.2972140270221377,0.3175975382328033,4.711927890777588,41.35609817504883,6.242570877075195,4.834797382354736,3.12512469291687,5.262619495391846,5.019862651824951,5.742386817932129,6.4439239501953125,4.689846038818359,4.779092788696289,2.5096969604492188,5.980451583862305,3.865617036819458,6.610891819000244,5.936562061309815,6.958582878112793,8.518509864807129,7.408977508544922,7.352560520172119,3.550982713699341
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,8,29.98575963718821,True,0.5,1,non_average_density_oversampling_augmentation,0.113243816370094,-0.7597073316574097,5.361388683319092,53.96183395385742,7.097663879394531,5.668798446655273,3.746557712554932,6.046053409576416,4.1508870124816895,6.583493232727051,8.1878080368042,6.986783981323242,4.855526447296143,2.02659273147583,7.342872619628906,4.556882381439209,8.093265533447266,6.03314733505249,8.888757705688477,9.564849853515623,8.767130851745605,6.927609443664551,3.7044596672058105
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,1,29.98575963718821,True,0.6,1,density_oversampling_augmentation,0.3035106467268003,-0.204857662320137,4.666399002075195,39.59056091308594,6.124025821685791,4.946207046508789,3.2245423793792725,4.883968830108643,4.155599117279053,5.727253437042236,6.258228778839111,5.425008773803711,4.593605995178223,2.7831709384918213,6.382940292358398,4.064669609069824,5.994235992431641,5.187540054321289,6.697328090667725,8.263465881347656,7.797250270843506,6.900681495666504,3.828120231628418
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,1,29.98575963718821,True,0.6,1,density_oversampling_augmentation_V2,0.3274524886927,0.1749873459339141,4.623388767242432,39.85385513305664,6.123176097869873,5.102813720703125,3.357898235321045,5.186678886413574,4.247605800628662,5.488385677337647,6.403668880462647,5.220473289489746,4.561576843261719,2.0413992404937744,6.438661575317383,4.121769428253174,6.774012088775635,5.202846050262451,6.734502792358398,8.285372734069824,7.611147403717041,6.694589614868164,3.245685338973999
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,1,29.98575963718821,True,0.6,1,non_average_density_oversampling_augmentation,0.3585455370397203,0.7154237031936646,4.669029712677002,38.804832458496094,6.013440608978272,4.772411346435547,3.18299412727356,5.160754203796387,4.198649883270264,5.407211780548096,6.993076801300049,5.771430492401123,4.34025764465332,2.194480657577514,5.9061279296875,3.912783622741699,6.395950794219971,5.052846908569336,6.606784820556641,8.637059211730957,7.717528343200684,6.660372257232666,3.231508731842041
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,4,29.98575963718821,True,0.6,1,density_oversampling_augmentation,0.2756342558780368,-1.2513080835342407,4.6823344230651855,42.56918716430664,6.331644058227539,5.4014892578125,3.1770386695861816,5.262948989868164,4.200845241546631,5.881579399108887,6.641971588134766,5.1813483238220215,4.42190408706665,1.971883535385132,7.035605430603027,3.8487281799316406,6.56634521484375,6.030060291290283,7.240723609924316,8.308082580566406,7.763735294342041,6.779551982879639,3.4119627475738525
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,4,29.98575963718821,True,0.6,1,density_oversampling_augmentation_V2,0.3226593443821778,0.1959067434072494,4.613529205322266,38.69432067871094,6.044038772583008,4.705065727233887,3.3299362659454346,4.744373798370361,4.321971893310547,5.755311965942383,6.491843223571777,4.900196075439453,4.498569965362549,2.774494409561157,5.933809757232666,3.942827939987183,5.987625598907471,4.974222183227539,6.701645374298096,8.458663940429688,7.61837911605835,6.856261730194092,3.922916650772095
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,4,29.98575963718821,True,0.6,1,non_average_density_oversampling_augmentation,0.2944211951526073,-0.4113731980323791,4.80769157409668,43.02143096923828,6.327956199645996,5.224306106567383,3.24051570892334,5.375784873962402,3.9390695095062256,6.072885036468506,7.194859981536865,5.912801265716553,4.480138778686523,1.828864336013794,6.698300361633301,3.912382125854492,6.8245038986206055,5.281396865844727,7.905759334564209,8.712386131286621,7.855079650878906,6.429545879364014,3.332250595092773
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,8,29.98575963718821,True,0.6,1,density_oversampling_augmentation,0.3073504757910496,-0.2566708326339721,4.60491943359375,39.77552795410156,6.157288551330566,5.083291530609131,3.405947685241699,5.023907661437988,4.255171775817871,5.846431255340576,6.367069721221924,5.087216854095459,4.3487420082092285,2.026496648788452,6.427072048187256,4.337316036224365,6.382153034210205,5.687283039093018,7.176510810852051,7.955410957336426,7.18496561050415,6.818355560302734,3.446530103683472
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,8,29.98575963718821,True,0.6,1,density_oversampling_augmentation_V2,0.3161561872684515,-0.3191670775413513,4.635355949401856,40.49653244018555,6.152603626251221,4.87310266494751,3.283444166183472,4.906952381134033,4.173534870147705,5.483982086181641,6.793436050415039,5.391881465911865,4.537471294403076,2.274397373199463,6.174515247344971,4.001899719238281,6.222036361694336,5.10045862197876,6.558766841888428,8.67015266418457,8.03345012664795,7.118030071258545,3.4941225051879883
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,8,29.98575963718821,True,0.6,1,non_average_density_oversampling_augmentation,0.1336269096611691,-0.3930608332157135,5.548521995544434,54.6278076171875,7.103864669799805,4.960690975189209,3.582872152328491,6.091292381286621,4.5948100090026855,7.030859470367432,7.9791083335876465,7.628320693969727,6.142224311828613,1.926519632339477,6.563873767852783,4.298892498016357,7.717900276184082,6.700314044952393,9.14897632598877,9.34152603149414,9.320280075073242,7.54331111907959,3.299715042114258
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,1,29.98575963718821,True,0.7,1,density_oversampling_augmentation,0.3678447888200958,0.2046228498220443,4.492732048034668,37.31562042236328,5.926008224487305,4.717766284942627,3.3573436737060547,4.744892597198486,3.999458312988281,5.56176233291626,6.3101325035095215,5.218490123748779,4.185420513153076,2.339320182800293,6.054851531982422,4.098922252655029,6.21620512008667,5.044278144836426,6.666330814361572,8.064046859741211,7.783560752868652,6.117913246154785,3.287968873977661
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,1,29.98575963718821,True,0.7,1,density_oversampling_augmentation_V2,0.3959234503635113,0.318570464849472,4.411382675170898,35.46006774902344,5.757087230682373,4.698513507843018,2.809112787246704,4.237284183502197,3.8254780769348153,5.526382923126221,6.484818458557129,5.295937061309815,4.699631690979004,2.125284671783448,5.999375820159912,3.4381096363067627,5.675992488861084,4.791853427886963,6.41948938369751,7.91779088973999,7.096663951873779,7.11171293258667,3.3627967834472656
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,1,29.98575963718821,True,0.7,1,non_average_density_oversampling_augmentation,0.2817258793478335,0.0942653939127922,4.788066864013672,41.46139907836914,6.264302730560303,5.24601411819458,3.2523722648620605,5.370673656463623,4.372769355773926,5.788956642150879,6.821377277374268,4.992275714874268,4.550164222717285,2.6979966163635254,6.376128196716309,4.143447399139404,6.922556877136231,5.291248321533203,6.866688251495361,8.652741432189941,7.270714282989502,7.102116107940674,3.753081798553467
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,2,29.98575963718821,True,0.7,1,density_oversampling_augmentation,0.347483653595271,-0.0457812808454036,4.552889347076416,38.595123291015625,6.009263038635254,5.012659549713135,3.306292533874512,5.145806789398193,3.5820629596710205,5.22715425491333,6.667724609375,4.884286403656006,5.11297082901001,2.037047863006592,6.317041397094727,3.95231556892395,6.578219890594482,4.719799518585205,6.351001739501953,8.196852684020996,7.721572399139404,6.945159912109375,3.30140233039856
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,2,29.98575963718821,True,0.7,1,density_oversampling_augmentation_V2,0.2757187217876485,-0.0178816840052604,4.909474849700928,44.019142150878906,6.388355731964111,4.957708358764648,3.207239151000977,4.6888041496276855,4.317058086395264,6.333895683288574,7.549203395843506,6.293085098266602,4.7524495124816895,2.0858311653137207,6.025603294372559,4.000106334686279,6.112016677856445,5.4266767501831055,7.486433982849121,9.252398490905762,8.423463821411133,7.182773113250732,3.585726499557495
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,2,29.98575963718821,True,0.7,1,non_average_density_oversampling_augmentation,0.3450488920978369,-0.2372116446495056,4.575003623962402,39.76842498779297,6.08045768737793,4.803666114807129,2.9204177856445312,5.0919952392578125,3.8607988357543945,6.1406097412109375,6.740156173706055,5.124548435211182,4.061273574829102,2.4315693378448486,6.067004680633545,3.6278560161590576,6.482306003570557,4.967522621154785,7.485034465789795,8.598026275634766,7.697129726409912,6.320749759674072,3.478487968444824
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,4,29.98575963718821,True,0.7,1,density_oversampling_augmentation,0.1156616876339257,-1.101361632347107,5.292752265930176,52.00712966918945,6.947621822357178,6.902765274047852,3.721320152282715,6.758176803588867,4.657948970794678,5.437921524047852,7.427069664001465,6.01132869720459,4.92956018447876,1.788676381111145,9.030091285705566,4.339199542999268,8.51828384399414,6.34403133392334,7.118114948272705,8.956707954406738,8.099925994873047,6.952706813812256,3.16953444480896
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,4,29.98575963718821,True,0.7,1,density_oversampling_augmentation_V2,0.2695485682431542,-0.5732846856117249,4.775447845458984,42.27506256103516,6.314043998718262,5.458060264587402,3.323232650756836,5.510895729064941,3.947566509246826,5.222048282623291,7.233700752258301,5.638906002044678,4.496347427368164,2.1482744216918945,6.910745620727539,4.11236047744751,7.045230865478516,5.392101287841797,6.557389736175537,8.761157989501953,7.7347412109375,6.628848552703857,3.6838185787200928
